"GRD_ID","frac_1","frac_2","frac_3","frac_4","frac_5","frac_6","frac_7","frac_8","frac_9","frac_10","frac_11","frac_12","frac_13","frac_14","frac_15","frac_16","frac_17","frac_18","frac_19","frac_20","frac_21","frac_22","frac_23","frac_24","frac_25","frac_26","frac_27","frac_28","frac_29","frac_30","frac_31","frac_32","frac_33","frac_34","frac_35","frac_36","frac_37","frac_38","frac_39","frac_40","frac_41","frac_42","frac_43","frac_44","frac_48","frac_128"
"CRS3035RES20000mN2940000E3480000",0.00077500002225861,0.0264999996870756,0.00669999979436398,0,0,0,0.00224999990314245,0,0,0,0.000624999986030161,0.18257500231266,0,0,0,0,0,0.559975028038025,0,0.182274997234344,0.012275000102818,0,0.00902500003576279,0.00465000001713634,0,0,0.0063999998383224,0,9.99999974737875e-05,0,0,0,0,0,0,0,0.00397500023245811,0,0.0019000000320375,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E3500000",0,0.0568500012159348,0.0131249995902181,0,0,0,0,0,0,0,0.000850000011269003,0.138400003314018,0,0,0,0,0,0.700049996376038,0,0.061999998986721,0.00927499961107969,0,0.0157249998301268,0.00237499992363155,0.00135000003501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E3520000",0,0.0204499997198582,0.00245000002905726,0,0,0,0.00240000011399388,0,0,0,0.000875000027008355,0.310575008392334,0,0,0,0,0,0.542424976825714,0,0.0349249988794327,0.00827500037848949,0,0.0757749974727631,0.000125000005937181,0.00100000004749745,0,0,0,0.000724999990779907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E3540000",0,0.0478999987244606,0.00435000006109476,0.000875000027008355,0,0,0.00120000005699694,0,0,0,0.000875000027008355,0.567025005817413,0,0,0,0.00130000000353903,0,0.308524996042252,0,0.0419749990105629,0.00740000000223517,0,0.0151249999180436,0.00227500009350479,0.000524999981280416,0,0,0,0.000650000001769513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E3560000",0.00337500008754432,0.193725004792213,0.0816000029444695,0.00382500002160668,0.000724999990779907,0.00535000022500753,0.00529999984428287,0.000699999975040555,0,0.00112499995157123,0.00694999983534217,0.552500009536743,0,0,0,0,0,0.0693999975919724,0,0.0186500009149313,0.00647500017657876,0,0.0253749992698431,0.00039999998989515,0.000724999990779907,0,0.0037750001065433,0,0.00219999998807907,0.000724999990779907,0,0,0,0,0.000650000001769513,0,0.0037750001065433,0,0.00422499980777502,0.00614999979734421,0,0,0.00230000005103648,0,0,0
"CRS3035RES20000mN2940000E3580000",0.000300000014249235,0.0532499998807907,0.00405000010505319,0,0,0,0,0,0,0,0.0101500004529953,0.132149994373322,0,0,0,0,0,0.684400022029877,0,0.0133750000968575,0.0336750000715256,0,0.0404499992728233,0,0.00102500000502914,0,0.00115000002551824,0,0.002125000115484,0.00315000000409782,0,0,0,0,0.00549999997019768,0,0.000475000008009374,0,0.00887500029057264,0,0.00219999998807907,0,0.00132499996107072,0.00237499992363155,0,0
"CRS3035RES20000mN2940000E3600000",9.99999974737875e-05,0.0262749996036291,0.0044999998062849,0,0,0,0,0,0,0,0.0082999998703599,0.146874994039536,0,0,0,0,0,0.668375015258789,0,0.0276999995112419,0.0325499996542931,0,0.0682249963283539,0.00557499984279275,0.00747499987483025,0,0,0,0.00132499996107072,0,0,0,0,0,0,0,0,0,0,0,0.00272500002756715,0,0,0,0,0
"CRS3035RES20000mN1780000E3080000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243500005453825,0,0,0.000549999997019768,0.00655000004917383,0.183074995875359,0.0594500005245209,0.169624999165535,0.0198999997228384,0.0635500028729439,0,0.367224991321564,0.0904999971389771,0,0,0.00120000005699694,0,0,0,0,0,0,0,0.00107500003650784,0.0129500003531575,0,0,0,0,0
"CRS3035RES20000mN2940000E3620000",0.000250000011874363,0.0204750001430511,0.00477499980479479,0,0,0,0,0,0,0,0.000750000006519258,0.380450010299683,0,0,0,0,0,0.469449996948242,0,0.0116750001907349,0.023675000295043,0,0.079475000500679,0.00267500011250377,0.00515000009909272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120000005699694,0,0,0,0,0
"CRS3035RES20000mN2940000E3640000",0,0.0464500002563,0.00327500002458692,0.00179999996908009,0,0,0,0.000724999990779907,0,0,0,0.473374992609024,0,0,0,0,0,0.174824997782707,0,0.0682749971747398,0.00872499961405993,0,0.137050002813339,0.0409750007092953,0.0376249998807907,0,0,0,0.0036750000435859,0,0,0,0,0,0,0,0,0,0,0,0.00322500010952353,0,0,0,0,0
"CRS3035RES20000mN2940000E3660000",0.00124999997206032,0.156700000166893,0.0510499998927116,0.00557499984279275,0.00205000001005828,0,0.0102500002831221,0,0,0,0.00570000009611249,0.215650007128716,0,0,0,0,0,0.0774250030517578,0,0.0409500002861023,0.00359999993816018,0,0.300650000572205,0.064800001680851,0.0135749997571111,0,0.00289999996311963,0,0.0177250001579523,0,0,0,0,0,0,0,0,0,0,0.0258000008761883,0.00435000006109476,0,0,0,0,0
"CRS3035RES20000mN2940000E3680000",0,0.092849999666214,0.0157750006765127,0.00102500000502914,0,0.00372499995864928,0.00894999969750643,0,0,0,0.00862499978393316,0.464374989271164,0,0,0,0,0,0.0724000036716461,0,0.0369499996304512,0.00382500002160668,0,0.218924999237061,0.0212999992072582,0.0108249997720122,0,0.000174999993760139,0,0.0085249999538064,0,0,0,0,0,0,0,0,0,0,0.0140500003471971,0.0176999997347593,0,0,0,0,0
"CRS3035RES20000mN2940000E3700000",0,0.0369750000536442,0.0007999999797903,0,0,0,0,0,0,0,7.50000035623088e-05,0.678550004959106,0,0,0,0,0,0.0621749982237816,0,0.0327499993145466,0.00372499995864928,0,0.179574996232986,0.00157500000204891,0.00192499998956919,0,0,0,0.00152499997057021,0,0,0,0,0,0,0,0,0,0,0,0.000349999987520278,0,0,0,0,0
"CRS3035RES20000mN2940000E3720000",0,0.0557250007987022,0.0037750001065433,0,0,0,0,0,0.00109999999403954,0,0,0.523824989795685,0,0,0,0,0,0.173274993896484,0,0.0219000000506639,0.0139499995857477,0,0.175025001168251,0.00907499995082617,0.0204000007361174,0,0,0,0,0,0,0,0,0,0.000925000000279397,0,0,0,0,0,0.00102500000502914,0,0,0,0,0
"CRS3035RES20000mN2940000E3740000",0.00197499990463257,0.0860000029206276,0.0246500000357628,0.00120000005699694,0,0.00595000013709068,0.00107500003650784,0.000850000011269003,0,0.00192499998956919,0.0033249999396503,0.525499999523163,0,0,0,0,0,0.0977749973535538,0,0.0191249996423721,0.0288999993354082,0,0.178849995136261,0.00455000018700957,0.00524999992921948,0,0,0,0.00382500002160668,0,0,0,0,0,0,0,0,0,0,0,0.00927499961107969,0,0,0,0,0
"CRS3035RES20000mN2940000E3760000",0,0.0688999965786934,0.0107000004500151,0,0,0,0,0,0,0,0.000624999986030161,0.590475022792816,0,0,0,0,0,0.0111499996855855,0,0.0215750001370907,0.0117250001057982,0,0.264225006103516,0.00272500002756715,0.00242500007152557,0,0,0,0.00607499992474914,0,0,0,0,0,0.00682500004768372,0,0,0,0,0,0.00257500004954636,0,0,0,0,0
"CRS3035RES20000mN2940000E3780000",0,0.0576750002801418,0.024524999782443,0.00927499961107969,0,0,0.000375000003259629,0,0,0,0.00504999980330467,0.721949994564056,0,0,0,0.000650000001769513,0,0.00765000004321337,0,0.0113000003620982,0.0110999997705221,0,0.124025002121925,0.00215000007301569,0.00137499999254942,0,0,0,0.00224999990314245,0,0,0,0,0,0.0128750000149012,0,0,0,0,0.00334999989718199,0.00442499993368983,0,0,0,0,0
"CRS3035RES20000mN2940000E3800000",0.000650000001769513,0.089199997484684,0.0137250004336238,0.000650000001769513,0,0,0.000475000008009374,0,0.000974999973550439,0,0.00989999994635582,0.267199993133545,0,0,0,0,0,0.0362749993801117,0,0.0142249995842576,0.012725000269711,0,0.494300007820129,0.0320499986410141,0.00224999990314245,0,0,0,0.0129249999299645,0,0,0,0,0,0,0,0,0,0,0.00217500003054738,0.0103000001981854,0,0,0,0,0
"CRS3035RES20000mN1780000E3100000",0.000950000016018748,0,0.00292499992065132,0.00104999996256083,0,0,0.00100000004749745,0,0,0,0,0.0124249998480082,0.00130000000353903,0,0,0,0.174400001764297,0.00242500007152557,0,0.000375000003259629,0.00100000004749745,0.2275750041008,0.0207749996334314,0.011374999769032,0.00104999996256083,0.0976250022649765,0,0.346549987792969,0.0694499984383583,0,0,0,0,0,0,0,0,0,0,0,0.0277500003576279,0,0,0,0,0
"CRS3035RES20000mN2940000E3820000",0.0017249999800697,0.068850003182888,0.00584999984130263,0,0,0,0,0,0,0.0007999999797903,0.00249999994412065,0.587875008583069,0,0,0,0,0,0.0383250005543232,0,0.0282499995082617,0.0199500005692244,0,0.228974997997284,0.00147500005550683,0.00192499998956919,0,0,0,0.00132499996107072,0,0,0,0,0,0,0,0,0,0,0,0.0121750002726912,0,0,0,0,0
"CRS3035RES20000mN2940000E3840000",0.000375000003259629,0.0596249997615814,0.00205000001005828,0.000150000007124618,0,0,0.00257500004954636,0.000875000027008355,0,0,0.00077500002225861,0.431549996137619,0,0,0,0,0,0.0587499998509884,0,0.017000000923872,0.0152500001713634,0,0.385349988937378,0.00359999993816018,0.00310000008903444,0,0,0,0.0035500000230968,0,0,0,0,0,0,0,0,0,0,0,0.0154250003397465,0,0,0,0,0
"CRS3035RES20000mN2940000E3860000",0.00155000004451722,0.0421499982476234,0.00122500001452863,0.000675000017508864,0,0,0,0,0,0,0.00807499978691339,0.510649979114532,0,0,0,0,0,0.0195000004023314,0,0.0336750000715256,0.0359500013291836,0,0.316724985837936,0.00677500013262033,0.00455000018700957,0.00562500022351742,0.00552499992772937,0,0.00152499997057021,0,0,0,0,0,0.000224999996135011,0,0,0,0,0,0.00559999980032444,0,0,0,0,0
"CRS3035RES20000mN2940000E3880000",0,0.0252000000327826,0.00779999978840351,0,0,0,0,0.00205000001005828,0,0,0.000724999990779907,0.753225028514862,0,0,0,0,0,0.0190750006586313,0,0.0116250002756715,0.0149750001728535,0,0.0929500013589859,0,0.0110250003635883,0.0571000017225742,0.00279999990016222,0,0.0007999999797903,0,0,0,0,0,0,0,0,0,0,0,0.000650000001769513,0,0,0,0,0
"CRS3035RES20000mN2940000E3900000",0,0.0346999987959862,0.00492500001564622,0,0,0,0,0,0,0.000699999975040555,0,0.802649974822998,0,0,0,0,0,0.0920000001788139,0,0.0198500007390976,0.0163749996572733,0,0.0202750004827976,0.00107500003650784,0.00490000005811453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255000009201467,0,0,0,0,0
"CRS3035RES20000mN2940000E3920000",0,0.0215750001370907,0,0,0,0,0,0,0,0,0.000425000005634502,0.460124999284744,0,0,0,0.0018250000430271,0,0.335049986839294,0,0.0234249997884035,0.025900000706315,0,0.131675004959106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E3940000",0,0.0135000003501773,0,0,0,0,0.000750000006519258,0,0,0,0.00185000000055879,0.276374995708466,0,0,0,0,0,0.334374994039536,0,0.015650000423193,0.0209999997168779,0,0.302249997854233,0.0111499996855855,0.00877500046044588,0,0,0,0.00609999988228083,0,0,0,0,0,0.00380000006407499,0,0,0,0,0,0.00442499993368983,0,0,0,0,0
"CRS3035RES20000mN2940000E3960000",0,0.0328250005841255,0.00317499996162951,0,0,0,0,0,0,0,0,0.27667498588562,0,0,0,0,0,0.386900007724762,0,0.0120750004425645,0.025025000795722,0,0.237499997019768,0.0144999995827675,0.00414999993517995,0,0,0,0.00310000008903444,0,0,0,0,0,0.00109999999403954,0,0,0,0,0,0.00297500006854534,0,0,0,0,0
"CRS3035RES20000mN2940000E3980000",0,0.0329499989748001,0.00209999992512167,0.000524999981280416,0,0,0,0,0,0,0.000650000001769513,0.205750003457069,0,0,0,0,0,0.277999997138977,0,0.0258499998599291,0.0337999984622002,0,0.340375006198883,0.0139250000938773,0.061599999666214,0,0,0,0.00447499984875321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4000000",0,0.0909750014543533,0.0279500000178814,0.00132499996107072,0,0,0.00227500009350479,0,0,0,0.00322500010952353,0.201374992728233,0,0,0,0,0,0.162774994969368,0,0.0517500005662441,0.0512249991297722,0,0.277274996042252,0.0153999999165535,0.0976250022649765,0,0.010499999858439,0,0.0054500000551343,0,0,0,0,0,0.000875000027008355,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN1780000E3120000",0.00705000013113022,0.00430000014603138,0.00612499983981252,0.00152499997057021,0,0,0.000950000016018748,0.000750000006519258,0,0,0.00102500000502914,0.0145749999210238,0.00362499989569187,0,0.000600000028498471,0.000274999998509884,0.277700006961823,0.00944999977946281,0,0.00930000003427267,0.00292499992065132,0.308450013399124,0.0322749987244606,0.00370000000111759,0.00587499979883432,0.0923750028014183,0,0.135674998164177,0.0365750007331371,0,0,0,0,0,0,0,0,0,0,0,0.0449000000953674,0,0,0,0,0
"CRS3035RES20000mN2940000E4020000",0.00230000005103648,0.152724996209145,0.0377499982714653,0.00382500002160668,0,0,0.00274999998509884,0.0020000000949949,0,0.00102500000502914,0.0030749998986721,0.172600001096725,0,0,0,0,0,0.2065249979496,0,0.143875002861023,0.0377250015735626,0,0.187525004148483,0.00515000009909272,0.0401250012218952,0,0,0,0.00102500000502914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4040000",0.0120249995961785,0.111675001680851,0.0229000002145767,0.00609999988228083,0,0.0111250001937151,0.00112499995157123,0,0,0.00412499997764826,0.00547500001266599,0.153099998831749,0,0,0.0257750004529953,0.000150000007124618,0,0.144299998879433,0,0.0985250025987625,0.0772499963641167,0,0.28227499127388,0.00462500005960464,0.0303000006824732,0,0,0,0,0,0,0,0,0,0.00109999999403954,0,0,0,0,0.00485000014305115,0.0031999999191612,0,0,0,0,0
"CRS3035RES20000mN2940000E4060000",0,0.0568500012159348,0.00712500000372529,0.00132499996107072,0.000475000008009374,0,0.00155000004451722,0,0.000624999986030161,0,0.000624999986030161,0.207874998450279,0,0,0.0522999987006187,0.00249999994412065,0,0.220774993300438,0,0.0384000018239021,0.0196499992161989,0,0.270449995994568,0.0670749992132187,0.0309250000864267,0,0,0,0.0139499995857477,0,0,0,0,0,0,0,0,0,0,0.00752499978989363,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4080000",0,0.045499999076128,0.00272500002756715,0,0,0,0,0,0,0,0.00289999996311963,0.107100002467632,0,0,0,0,0,0.241249993443489,0,0.00287500000558794,0.000724999990779907,0,0.234599992632866,0.288924992084503,0.0610500015318394,0.00365000008605421,0,0,0.00795000046491623,0,0,0,0,0,0,0,0,0,0,0,0.000750000006519258,0,0,0,0,0
"CRS3035RES20000mN2940000E4100000",0,0.0525749996304512,0.00669999979436398,0.00077500002225861,0,0.000750000006519258,0.0015999999595806,0,0,0,0.0066249999217689,0.0672499984502792,0,0,0,0,0,0.273624986410141,0,0,0.004250000230968,0,0.32260000705719,0.175174996256828,0.0733499974012375,0,0,0,0.00952500011771917,0,0,0,0,0,0,0,0,0,0,0,0.0052000000141561,0,0,0,0,0
"CRS3035RES20000mN2940000E4120000",0,0.0475500002503395,0.014299999922514,0,0,0,0.00194999994710088,0,0,0,0.0015999999595806,0.075824998319149,0,0,0,0.000875000027008355,0,0.244625002145767,0,0.00512500014156103,0.00860000029206276,0,0.427974998950958,0.0355999991297722,0.0451750010251999,0.0759499967098236,0,0,0.0148499999195337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4140000",0,0.0225249994546175,0.00224999990314245,0,0,0,0.0015999999595806,0,0,0,0,0.350800007581711,0,0,0,0,0,0.310075014829636,0,0.0037750001065433,0.00242500007152557,0,0.280250012874603,0.0106250001117587,0.0130000002682209,0,0,0,0.00267500011250377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4160000",0,0.0416000001132488,0.00540000014007092,0,0,0,0.00304999994114041,0,0,0,0.00382500002160668,0.381500005722046,0,0,0.00452500022947788,0,0,0.175724998116493,0,0.00692499987781048,0.0073250001296401,0,0.32277500629425,0.00730000017210841,0.0322999991476536,0,0,0,0.00774999987334013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4180000",0.00257500004954636,0.0804999992251396,0.0049749999307096,0.000675000017508864,0,0,0.00512500014156103,0,0.00150000001303852,0,0,0.645150005817413,0,0,0.241374999284744,0.000475000008009374,0,0.00557499984279275,0,0.00187499995809048,0.00412499997764826,0,0.00312500004656613,0.000449999992270023,0.000824999995529652,0,0,0,0.00167499994859099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4200000",0.0172000005841255,0.0799499973654747,0.0369750000536442,0,0,0.00270000007003546,0.0018250000430271,0.00100000004749745,0,0.00175000005401671,0.016499999910593,0.499424993991852,0,0,0.00347499991767108,0,0,0.0609249994158745,0,0,0.00962499994784594,0,0.119800001382828,0.0810249969363213,0.0272749997675419,0.0015999999595806,0,0,0.00219999998807907,0,0,0,0,0,0.0018250000430271,0,0,0,0,0.0226499997079372,0.012275000102818,0,0,0,0,0
"CRS3035RES20000mN1780000E3140000",0.0020000000949949,0.000624999986030161,0,0,0,0,0,0,0,0,0,0.0166500005871058,0,0,0,0,0.213599994778633,0,0,0.002125000115484,0,0.251150012016296,0.033950001001358,0.0678500011563301,0.0030749998986721,0.0782750025391579,0,0.219600006937981,0.0998250022530556,0,0,0,0,0,0,0,0,0,0,0,0.0112749999389052,0,0,0,0,0
"CRS3035RES20000mN2940000E4220000",0.00380000006407499,0.112324997782707,0.00905000045895576,0,0,0,0.00124999997206032,0,0,0.000974999973550439,0.00477499980479479,0.0971999987959862,0,0,0.0112749999389052,0.00287500000558794,0,0.397024989128113,0,0,0.0181249994784594,0,0.252624988555908,0.0528250001370907,0.0342499986290932,0,0,0,0.00100000004749745,0,0,0,0,0,0,0,0,0,0,0,0.000624999986030161,0,0,0,0,0
"CRS3035RES20000mN2940000E4240000",0,0.0365249998867512,0.00655000004917383,0,0,0,0,0,0,0,0.0154499998316169,0.0623000003397465,0,0,0,0.000600000028498471,0,0.218875005841255,0,0,0.00202500005252659,0,0.0853499993681908,0.461699992418289,0.109375,0,0,0,0.000675000017508864,0,0,0,0,0,0,0,0,0,0,0,0.000575000012759119,0,0,0,0,0
"CRS3035RES20000mN2940000E4260000",0.00157500000204891,0.0470749996602535,0.0124000003561378,0,0,0,0,0,0,0.000974999973550439,0.00442499993368983,0.218425005674362,0,0,0.00417499989271164,0.00894999969750643,0,0.119924999773502,0,0.00552499992772937,0.00104999996256083,0,0.124099999666214,0.148925006389618,0.293224990367889,0,0,0,0.00310000008903444,0,0,0,0,0,0,0.00112499995157123,0,0,0,0.00502499984577298,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4280000",0.00285000004805624,0.0362000018358231,0.00952500011771917,0,0,0,0.000875000027008355,0,0,0,0,0.549399971961975,0,0,0.00490000005811453,0.00187499995809048,0,0.044574998319149,0,0.00862499978393316,0.00162500003352761,0,0.148825004696846,0.0928749963641167,0.0839250013232231,0.0066249999217689,0.00227500009350479,0,0.004250000230968,0,0,0,0,0,0,0,0,0,0,0.00077500002225861,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4300000",0.00460000010207295,0.0349499993026257,0.00965000037103891,0,0,0.00392499985173345,0.00427500018849969,0,0,0,0.00205000001005828,0.718200027942657,0,0,0.00170000002253801,0.00370000000111759,0,0.010924999602139,0,0,0,0,0.174950003623962,0.00397500023245811,0.0215249992907047,0,0,0,0.0052000000141561,0,0,0,0,0,0,0,0,0,0,0.000375000003259629,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4320000",0.00107500003650784,0.061625000089407,0.0171249993145466,0,0,0.00267500011250377,0,0,0,0,0.00249999994412065,0.721225023269653,0,0,0.0329499989748001,0.0119000002741814,0,0.0373249985277653,0,0.00155000004451722,0.0103500001132488,0,0.0796250030398369,0.00582499988377094,0.00755000021308661,0,0,0,0.00130000000353903,0,0,0,0,0,0,0,0,0,0,0.00540000014007092,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4340000",0,0.0187999997287989,0.00312500004656613,0,0,0,0,0,0,0,0.00115000002551824,0.445250004529953,0,0,0.0142750004306436,0,0,0.116499997675419,0,0.00242500007152557,0,0,0.268299996852875,0.0559000000357628,0.0742750018835068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4360000",0.00217500003054738,0.0390500016510487,0.00685000000521541,0,0,0,0,0,0,0,0,0.428550004959106,0,0,0,0,0,0.161449998617172,0,0,0.0015999999595806,0,0.00587499979883432,0.322299987077713,0.0304499994963408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170000002253801,0,0,0,0,0
"CRS3035RES20000mN2940000E4380000",0.0139499995857477,0.119975000619888,0.0269249994307756,0,0,0,0,0,0.00117499998304993,0.00104999996256083,0.00162500003352761,0.272525012493134,0,0,0,0,0,0.173325002193451,0,0.000899999984540045,0.00559999980032444,0,0.00264999992214143,0.340874999761581,0.0323249995708466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071000000461936,0,0,0,0,0
"CRS3035RES20000mN2940000E4400000",0,0.0555999986827374,0.0040250001475215,0,0,0,0.00207499996758997,0,0,0,0.00295000011101365,0.269825011491776,0,0,0,0.0129249999299645,0,0.273775011301041,0,0.0311500001698732,0.00944999977946281,0,0.0954250022768974,0.104999996721745,0.133750006556511,0,0,0,0.00405000010505319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN1780000E3160000",0.00717499991878867,0.000675000017508864,0,0,0,0,0,0,0,0,0,0.0416500009596348,0,0,0,0,0.590550005435944,0.00287500000558794,0,0.0213500000536442,0.0159000009298325,0.0592500008642673,0.0107000004500151,0.044174998998642,0.0125500001013279,0.0139499995857477,0,0.121325001120567,0.0553250014781952,0,0,0.00255000009201467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4420000",0.000724999990779907,0.0232999995350838,0.00150000001303852,0,0,0,0.00304999994114041,0,0,0,0.00397500023245811,0.183575004339218,0,0,0,0,0,0.213874995708466,0,0.00257500004954636,0.0034250000026077,0,0.0797000005841255,0.33704999089241,0.14724999666214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES20000mN2940000E4440000",0,0.0185749996453524,0.0244750007987022,0,0,0.00227500009350479,0.00147500005550683,0.000699999975040555,0,0,0.000824999995529652,0.159700006246567,0,0,0,0,0,0.102949999272823,0,0.00549999997019768,0.00350000010803342,0,0.0324999988079071,0.357650011777878,0.109449997544289,0.149749994277954,0,0,0.0244500003755093,0,0,0,0,0,0.000699999975040555,0.00260000000707805,0,0,0,0,0.00292499992065132,0,0,0,0,0
